Abe, gentletap, -0.0063387156, 1.0, 0.0063387156, 1.0, 0.38032228, 42.0, 0.36130616, 0.006930232, 18.0, -0.0011550486, 18.0, -0.406575, -4.0, 0.0, -0.013268948, -17.0, 0.007493764, -17.0, 0.7868973, 46.0, 0.36130616, -18.0
Abe, gentletap, -0.0063387007, 2.0, 0.0063387007, -14.0, 0.1521289, 32.0, 0.1394515, 0.08431813, 8.0, -0.0011550188, 8.0, -0.37654388, -18.0, 0.0, -0.09065683, -6.0, 0.0074937195, -22.0, 0.5286728, 50.0, 0.1394515, -8.0
Abe, gentletap, -0.0063387044, 1.0, 0.0063387044, -20.0, 0.0, 0.0, -0.0063387044, 0.012705475, 5.0, -0.0011550486, 5.0, -0.36961365, -20.0, 0.0, -0.01904418, -4.0, 0.007493753, -25.0, 0.36961365, 20.0, -0.0063387044, -5.0
Abe, gentletap, -0.0063387044, -1.0, 0.0063387044, -11.0, 0.0, 46.0, -0.019016113, 0.010395378, 9.0, -0.0011550486, -7.0, -0.3661485, -11.0, 0.0, -0.016734082, -10.0, 0.007493753, -4.0, 0.3661485, 57.0, -0.019016113, -9.0
Abe, gentletap, -0.006338708, -1.0, 0.006338708, -1.0, 0.09508057, 43.0, 0.057048343, 0.015015572, 8.0, -0.0011550486, -1.0, -0.35113296, -5.0, 0.0, -0.02135428, -9.0, 0.0074937567, 0.0, 0.44621354, 48.0, 0.057048343, -8.0
Abe, gentletap, -0.62119305, 4.0, 0.8493864, 4.0, 0.12677409, 2.0, -0.9571444, 0.2333186, 4.0, -0.20444253, -45.0, -0.33265227, 2.0, 0.4851179, -0.8545116, 0.0, 1.053829, 49.0, 0.45942634, 0.0, -1.4422623, -4.0
Abe, gentletap, -0.75430584, 5.0, 0.9064348, 5.0, 0.17114502, 2.0, -1.2423861, 0.29915604, 6.0, -0.2356287, 20.0, -0.2876056, 3.0, 0.75539786, -1.0534619, -1.0, 1.1420635, -15.0, 0.45875064, -1.0, -1.9977839, -6.0
Abe, gentletap, -0.8493864, 2.0, 0.64020914, 4.0, 0.278903, 1.0, -1.0141927, 0.48049775, 3.0, -0.28876063, 20.0, -0.298001, 1.0, 0.7727235, -1.3298842, -1.0, 0.92896974, -16.0, 0.576904, 0.0, -1.7869163, -3.0
Abe, gentletap, -0.6148544, 4.0, 1.1029346, 4.0, 0.1331128, 2.0, -1.2930957, 0.33842748, 4.0, -0.23447365, 20.0, -0.27143502, 2.0, 0.58445156, -0.9532819, 0.0, 1.3374083, -16.0, 0.4045478, 0.0, -1.8775473, -4.0
Abe, gentletap, -0.8430477, 5.0, 0.62119305, 6.0, 0.025354818, 2.0, -1.4515634, 0.3222569, 6.0, -0.2668149, 20.0, -0.2517993, 3.0, 0.7969794, -1.1653045, -1.0, 0.88800794, -14.0, 0.2771541, -1.0, -2.2485428, -6.0
Abe, gentletap, -0.26622564, -4.0, 0.17748368, -2.0, 1.4515634, 17.0, 0.773322, 0.036961347, -3.0, -0.009240359, -2.0, -0.41004014, -27.0, 0.0, -0.30318698, -1.0, 0.18672404, 0.0, 1.8616035, 44.0, 0.773322, 3.0
Abe, gentletap, -0.03169352, -37.0, 0.025354803, -37.0, 0.557806, 0.0, 0.4437093, 0.003465131, -32.0, -0.0011550486, -42.0, -0.19404715, -46.0, 0.0, -0.03515865, -5.0, 0.026509851, 5.0, 0.75185317, 46.0, 0.4437093, 32.0
Abe, gentletap, -1.4832568, 4.0, 1.2487248, -43.0, 0.17114502, 1.0, -1.8572404, 0.63411844, 4.0, -0.44122636, -31.0, -0.18018664, 2.0, 1.2855624, -2.1173754, 0.0, 1.6899512, -12.0, 0.35133165, -1.0, -3.1428027, -4.0
Abe, gentletap, -1.1092733, 5.0, 1.5529827, 6.0, 0.61485434, 3.0, -1.9206275, 0.62718815, 6.0, -0.5266994, -18.0, -0.094713494, 4.0, 1.7302538, -1.7364614, -1.0, 2.079682, 24.0, 0.70956784, -1.0, -3.6508813, -6.0
Abe, gentletap, -1.5529827, 5.0, 1.8572403, 6.0, 0.64020914, 3.0, -2.1614983, 0.63065326, 6.0, -0.50128853, -25.0, -0.0623723, 3.0, 1.7025328, -2.183636, -1.0, 2.3585289, 31.0, 0.70258147, 0.0, -3.864031, -6.0
Abe, gentletap, -1.6163697, 6.0, 2.275595, 6.0, 0.5831608, 3.0, -2.2439015, 0.68147516, 7.0, -0.49551332, -37.0, -0.07161264, 4.0, 2.0860069, -2.297845, -1.0, 2.7711082, 43.0, 0.6547735, -1.0, -4.3299084, -7.0
Abe, gentletap, -1.7558212, 3.0, 1.7875147, 4.0, 0.43737063, 1.0, -1.7431438, 0.5994671, 4.0, -0.40657496, -23.0, -0.032341193, 2.0, 1.3710356, -2.3552883, -1.0, 2.1940897, 27.0, 0.4697118, -1.0, -3.1141794, -4.0
Abe, gentletap, -1.2106926, 5.0, 1.8128695, 5.0, 0.23453207, 2.0, -1.9776758, 0.62141293, 5.0, -0.45277673, -13.0, -0.04851179, 3.0, 1.4761444, -1.8321056, 0.0, 2.2656462, 18.0, 0.28304386, -1.0, -3.4538202, -5.0
Abe, gentletap, -1.5403051, 6.0, 2.3896916, 6.0, 0.4120158, 2.0, -2.3706756, 0.66992474, 7.0, -0.4978233, -25.0, -0.05313196, 4.0, 2.03172, -2.2102299, -1.0, 2.8875148, 31.0, 0.46514776, -2.0, -4.4023952, -7.0
Abe, gentletap, -1.844563, -13.0, 0.012677401, -57.0, 0.0, 1.0, -2.2375627, 0.75770795, -52.0, -0.001155043, -9.0, -0.030031107, 1.0, 1.6055093, -2.602271, 39.0, 0.013832444, -48.0, 0.030031107, 0.0, -3.843072, 52.0
Abe, hover, -0.012677431, -31.0, 0.0063387156, -37.0, 1.3564827, 0.0, 1.331128, 0.006930232, -37.0, 0.0, -37.0, -0.39502457, -41.0, 0.0, -0.019607663, 6.0, 0.0063387156, 0.0, 1.7515073, 41.0, 1.331128, 37.0
Abe, hover, -0.0063387156, -11.0, 0.0063387156, -11.0, 1.3247893, 0.0, 1.3184506, 0.00808531, -11.0, 0.0, -11.0, -0.39502457, -15.0, 0.0, -0.014424026, 0.0, 0.0063387156, 0.0, 1.7198138, 15.0, 1.3184506, 11.0
Abe, hover, -0.0063387156, -2.0, 0.0063387156, -2.0, 1.3121119, 46.0, 1.2994344, 0.010395378, -5.0, 0.0, -5.0, -0.39502457, -9.0, 0.0, -0.016734093, 3.0, 0.0063387156, 3.0, 1.7071364, 55.0, 1.2994344, 5.0
Abe, hover, -0.0063387156, 24.0, 0.012677431, 24.0, 1.3121119, 0.0, 1.2994344, 0.049666837, 12.0, -0.0011550486, 12.0, -0.39617962, -4.0, 0.0, -0.056005552, 12.0, 0.01383248, 12.0, 1.7082915, 4.0, 1.2994344, -12.0
Abe, hover, -0.0063387156, 2.0, 0.0063387156, -3.0, 1.2994344, 44.0, 1.286757, 0.07392273, -3.0, 0.0, -3.0, -0.39502457, -7.0, 0.0, -0.08026145, 5.0, 0.0063387156, 0.0, 1.694459, 51.0, 1.286757, 3.0
Abe, hover, -0.0063387156, 1.0, 0.0063387156, -5.0, 1.286757, 49.0, 1.2740797, 0.050821878, -5.0, 0.0, -5.0, -0.39502457, -9.0, 0.0, -0.057160594, 6.0, 0.0063387156, 0.0, 1.6817815, 58.0, 1.2740797, 5.0
Abe, hover, -0.012677431, -13.0, 0.0063387156, -43.0, 1.2804183, 0.0, 1.2614022, 0.31763673, -53.0, 0.0, -53.0, -0.39502457, 1.0, 0.18249673, -0.33031416, 40.0, 0.0063387156, 10.0, 1.6754428, -1.0, 1.0789056, 53.0
Abe, hover, -0.0063387156, -1.0, 0.0063387156, -1.0, 1.3184506, 30.0, 1.2994344, 0.012705475, 8.0, -0.0011550486, 8.0, -0.38578424, -5.0, 0.0, -0.01904419, -9.0, 0.007493764, -9.0, 1.7042348, 35.0, 1.2994344, -8.0
Abe, hover, -0.012677431, -16.0, 0.0063387156, -28.0, 1.2994344, 2.0, 1.2804183, 0.016170591, -25.0, -0.0011550486, -25.0, -0.3846292, -32.0, 0.0, -0.028848022, 9.0, 0.007493764, -3.0, 1.6840637, 34.0, 1.2804183, 25.0
Abe, hover, -0.0063387156, 1.0, 0.0063387156, -9.0, 1.2740797, 44.0, 1.2614022, 0.02541095, 6.0, -0.0011550486, -9.0, -0.3823191, -13.0, 0.0, -0.031749666, -5.0, 0.007493764, 0.0, 1.6563988, 57.0, 1.2614022, -6.0
Abe, hover, -0.025354803, -3.0, 0.019016147, -1.0, 0.9634831, 19.0, 0.86840254, 0.0115504265, -21.0, 0.0, -23.0, -0.36730355, -27.0, 0.0, -0.03690523, 18.0, 0.019016147, 22.0, 1.3307867, 46.0, 0.86840254, 21.0
Abe, hover, -0.012677431, -27.0, 0.0063387156, -7.0, 0.84304774, 9.0, 0.81135416, 0.019635737, -23.0, -0.0011550486, -19.0, -0.36383843, -34.0, 0.0, -0.032313168, -4.0, 0.007493764, 12.0, 1.2068862, 43.0, 0.81135416, 23.0
Abe, hover, -0.0063387156, -2.0, 0.012677431, -2.0, 0.8050155, -30.0, 0.773322, 0.04389162, -16.0, -0.0011550486, -16.0, -0.3661485, 24.0, 0.06121726, -0.050230335, 14.0, 0.01383248, 14.0, 1.171164, -54.0, 0.71210474, 16.0
Abe, hover, -0.0126773715, -16.0, 0.012677431, -14.0, 0.8303703, 22.0, 0.78599936, 0.024255902, -24.0, -0.0011550486, -29.0, -0.35921824, -33.0, 0.0, -0.036933273, 8.0, 0.01383248, 15.0, 1.1895885, 55.0, 0.78599936, 24.0
Abe, hover, -0.012677431, -12.0, 0.0063387156, 8.0, 0.8050155, -13.0, 0.77966064, 0.032341197, 37.0, -0.0046201646, -12.0, -0.36961365, -21.0, 0.0, -0.04501863, -49.0, 0.01095888, 20.0, 1.1746292, 8.0, 0.77966064, -37.0
Abe, hover, -0.0063387156, 7.0, 0.0063387156, 25.0, 0.773322, 0.0, 0.75430584, 0.026565984, 8.0, -0.0011550486, 11.0, -0.36730355, -4.0, 0.0, -0.0329047, -1.0, 0.007493764, 14.0, 1.1406255, 4.0, 0.75430584, -8.0
Abe, hover, -0.0126773715, -16.0, 0.0126773715, -29.0, 0.75430584, 0.0, 0.73528975, 0.025410935, -39.0, -0.0011550486, -45.0, -0.3684586, -49.0, 0.0, -0.038088307, 23.0, 0.01383242, 16.0, 1.1227645, 49.0, 0.73528975, 39.0
Abe, hover, -0.012677431, 44.0, 0.012677431, 11.0, 0.7669833, 34.0, 0.7099349, 0.011550441, 10.0, -0.0023100972, 19.0, -0.37654388, -4.0, 0.0, -0.024227872, 34.0, 0.014987528, -8.0, 1.1435272, 38.0, 0.7099349, -10.0
Abe, hover, -0.0063387156, 27.0, 0.012677431, 27.0, 0.6972575, 24.0, 0.6782414, 0.12474461, 48.0, -0.10626392, -6.0, -0.3626834, 44.0, 0.2494892, -0.13108332, -21.0, 0.11894135, 33.0, 1.0599409, -20.0, 0.42875218, -48.0
Abe, hover, -0.0063387156, 7.0, 0.0063387156, -33.0, 0.6782414, 12.0, 0.6592253, 0.046201706, 4.0, -0.020790767, -42.0, -0.36499345, 11.0, 0.025410937, -0.05254042, 3.0, 0.027129482, 9.0, 1.0432348, 1.0, 0.63381433, -4.0
Abe, push, -0.063387096, -1.0, 1.1599829, -14.0, 0.0, -10.0, -2.8397396, 0.0011550486, -2.0, -1.3617952, 37.0, -0.08200803, -10.0, 5.4899178, -0.064542145, 1.0, 2.521778, -51.0, 0.08200803, 0.0, -8.329658, 2.0
Abe, push, -0.8937572, -46.0, 0.34862876, -43.0, 0.773322, 3.0, -2.6685946, 0.9436699, -46.0, -0.020790756, -43.0, -0.19289212, 3.0, 3.8809433, -1.8374271, 0.0, 0.36941952, 0.0, 0.9662141, 0.0, -6.5495377, 46.0
Abe, push, -1.7684987, -25.0, 0.07606447, -50.0, 0.0, 7.0, -2.808046, 0.94482493, -23.0, -0.0046201646, -21.0, 0.16055092, 8.0, 5.171126, -2.7133236, -2.0, 0.08068463, -29.0, -0.16055092, -1.0, -7.9791718, 23.0
Abe, push, -0.7352897, -24.0, 0.019016147, -48.0, 0.0, 10.0, -2.8270624, 0.8050647, -20.0, -0.0023100972, -20.0, 0.3418926, 10.0, 5.29125, -1.5403544, -4.0, 0.021326244, -28.0, -0.3418926, 0.0, -8.118313, 20.0
Abe, push, -0.7796606, -26.0, 0.012677431, -49.0, 0.0, 9.0, -2.808046, 0.71612644, -42.0, -0.0023100674, -21.0, 0.31417158, 9.0, 5.0844975, -1.495787, 16.0, 0.0149874985, -28.0, -0.31417158, 0.0, -7.892544, 42.0
Abe, push, -0.8747411, -43.0, 0.0063387156, -53.0, 0.0, 5.0, -2.7953687, 0.866282, -37.0, -0.0011550337, -49.0, 0.17210135, 5.0, 4.3152394, -1.7410231, -6.0, 0.0074937493, -4.0, -0.17210135, 0.0, -7.110608, 37.0
Abe, push, -1.1536442, -1.0, 0.050709605, -46.0, 0.0, 12.0, -2.833401, 0.83971596, -31.0, -0.0011550486, -20.0, 0.31070647, 12.0, 5.2450485, -1.9933602, 30.0, 0.051864654, -26.0, -0.31070647, 0.0, -8.078449, 31.0
Abe, push, -0.71627355, -23.0, 0.025354743, -48.0, 0.0, 10.0, -2.8270624, 0.82239044, -26.0, -0.0011550486, -44.0, 0.28876066, 10.0, 5.176901, -1.538664, 3.0, 0.026509792, -4.0, -0.28876066, 0.0, -8.003963, 26.0
Abe, push, -0.4183545, -29.0, 0.019016147, -51.0, 0.0, 6.0, -2.8017075, 0.732297, -30.0, -0.0023100972, -25.0, 0.35690817, 7.0, 4.712574, -1.1506515, 1.0, 0.021326244, -26.0, -0.35690817, -1.0, -7.5142813, 30.0
Abe, push, -0.65922534, 26.0, 0.07606459, -32.0, 0.0, 15.0, -2.852417, 0.9482899, 26.0, -0.045046806, -28.0, 0.3465128, 21.0, 5.283165, -1.6075152, 0.0, 0.12111139, -4.0, -0.3465128, -6.0, -8.135582, -26.0
Abe, push, -1.90795, 18.0, 0.012677431, -31.0, 0.6972575, 14.0, -2.7573366, 0.96677065, 20.0, -0.03580618, -28.0, -0.07392273, 16.0, 4.848869, -2.8747206, -2.0, 0.04848361, -3.0, 0.7711803, -2.0, -7.6062055, -20.0
Abe, push, -2.8650944, 19.0, 0.04437089, -35.0, 0.36130616, 11.0, -2.7700138, 1.2151049, 19.0, -0.056596756, -35.0, -0.06814752, 16.0, 4.8985357, -4.0801992, 0.0, 0.100967646, 0.0, 0.42945367, -5.0, -7.6685495, -19.0
Abe, push, -1.502273, -1.0, 0.025354818, -1.0, 0.20917726, 14.0, -2.8207235, 1.0464685, 24.0, -0.002310276, -25.0, -0.02656598, 20.0, 5.0521564, -2.5487413, -25.0, 0.027665094, 24.0, 0.23574324, -6.0, -7.87288, -24.0
Abe, push, -2.8207235, -1.0, 0.11409667, -1.0, 0.47540283, 8.0, -2.814385, 1.4819196, -34.0, -0.0011550449, -34.0, -0.055442046, 10.0, 4.8939157, -4.3026433, 33.0, 0.11525172, 33.0, 0.53084487, -2.0, -7.7083006, 34.0
Abe, push, -1.7241277, 2.0, 0.050709724, -40.0, 0.07606445, 13.0, -2.8270624, 0.98409635, -40.0, 0.0, -40.0, -0.038116407, 14.0, 5.0382957, -2.708224, 42.0, 0.050709724, 0.0, 0.11418086, -1.0, -7.8653584, 40.0
Abe, push, -1.9016113, -7.0, 0.012677409, -1.0, 0.10775798, 12.0, -2.814385, 0.8812976, -38.0, 0.0, -42.0, -0.027721023, 12.0, 4.8650393, -2.782909, 31.0, 0.012677409, 41.0, 0.135479, 0.0, -7.6794243, 38.0
Abe, push, -1.5339665, 3.0, 0.012677431, -38.0, 0.07606445, 15.0, -2.8207235, 0.9609955, -18.0, -0.001155043, -38.0, -0.032341193, 16.0, 4.9736137, -2.494962, 21.0, 0.013832474, 0.0, 0.10840565, -1.0, -7.7943373, 18.0
Abe, push, -1.502273, -35.0, 0.012677409, -35.0, 0.019016113, 2.0, -2.275595, 0.6722348, -50.0, -0.0011550412, -50.0, -0.03580632, 2.0, 1.9624174, -2.1745076, 15.0, 0.01383245, 15.0, 0.054822434, 0.0, -4.2380123, 50.0
Abe, push, -2.3136272, -31.0, 0.044370934, -11.0, 0.08874186, 7.0, -2.7953687, 1.2116396, -46.0, -0.0011550449, -25.0, -0.042736575, 7.0, 4.4573092, -3.525267, 15.0, 0.04552598, 14.0, 0.13147843, 0.0, -7.252678, 46.0
Abe, push, -0.7479671, -2.0, 0.038032226, -50.0, 0.0, 8.0, -2.44674, 0.8674371, -43.0, -0.0011550449, -39.0, -0.047356747, 8.0, 3.0169713, -1.6154042, 41.0, 0.03918727, -11.0, 0.047356747, 0.0, -5.4637113, 43.0
